NOME,VALOR[R$],TIPO,AREA[M2],QUARTOS,BANHEIROS,VAGAS GARAGEM,CONDOMINIO[R$],IPTU[R$],LOGRADOURO,MUNICIPIO,BAIRRO,CEP,IMAGENS,CODIGO,DATA_ANUNCIO,LINK,GASTOS_ANO[R$],Academia,Ar condicionado,Armários na cozinha,Armários no quarto,Churrasqueira,Condomínio fechado,Elevador,Mobiliado,Permitido animais,Piscina,Portaria,Porteiro 24h,Portão eletrônico,Quarto de serviço,Salão de festas,Segurança 24h,Varanda,Área de serviço,Área murada,LATITUDE,LONGITUDE
CRICIÚMA - Casa de Condomínio - SÃO SIMÃO,2790000,Casa em condominio fechado,403,4,1,2,0,0,Rua Octávio Fontana,Criciúma,São Simão,88811460,,1014748739,26/03 às 17:28,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/criciuma-casa-de-condominio-sao-simao-1014748739,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-28.653091,-49.3471721
"Casa para Venda em Florianópolis, Ingleses do Rio Vermelho, 5 dormitórios, 2 suítes, 5 ban",744000,Casa em rua pública,199,5 ou mais,5 ou mais,1,0,0,Rua Dário Manoel Cardoso,Florianópolis,Ingleses do Rio Vermelho,88058400,,998968813,26/03 às 17:30,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-em-florianopolis-ingleses-do-rio-vermelho-5-dormitorios-2-suites-5-ban-998968813,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
"Apartamento para Venda em Florianópolis, Centro, 3 dormitórios, 3 banheiros, 1 vaga",790000,Apartamento padrão,121,3,3,1,1000,350,Rua Esteves Júnior,Florianópolis,Centro,88015130,,1087473560,26/03 às 17:30,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-centro-3-dormitorios-3-banheiros-1-vaga-1087473560,12350,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,-27.589609,-48.5532587
Casa à venda no bairro São João (Margem Esquerda) - Tubarão/SC,400000,Casa em rua pública,120,2,3,1,0,0,Rua Floresta,Tubarão,São João (Margem Esquerda),88708638,,1052808481,26/03 às 17:31,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-a-venda-no-bairro-sao-joao-margem-esquerda-tubarao-sc-1052808481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.4641117,-49.0416018
Casa para venda com 195 metros quadrados com 3 quartos em Rio Tavares - Florianópolis - SC,1750000,Casa em rua pública,195,3,3,5 ou mais,0,1000,Servidão Senen Pedro Cardoso,Florianópolis,Rio Tavares,88048384,,1081672882,26/03 às 17:31,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-com-195-metros-quadrados-com-3-quartos-em-rio-tavares-florianopolis-sc-1081672882,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-27.6576191,-48.4849683
FLORIANóPOLIS - Apartamento Padrão - Centro,1100000,Apartamento padrão,94,2,2,1,665,1787,Avenida Rio Branco - até 532 - lado par,Florianópolis,Centro,88015200,,1061645096,26/03 às 17:32,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-centro-1061645096,9767,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,,
FLORIANóPOLIS - Apartamento Padrão - Centro,3100000,Apartamento cobertura,194,3,3,2,1943,5262,Rua Almirante Lamego - de 969/970 ao fim,Florianópolis,Centro,88015601,,1073732502,26/03 às 17:32,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-centro-1073732502,28578,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,,
FLORIANóPOLIS - Apartamento Padrão - Estreito,1090000,Apartamento padrão,87,3,3,2,0,1,Rua Orlando Odilio Koerich,Florianópolis,Jardim Atlântico,88095152,,1151435047,26/03 às 17:33,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-estreito-1151435047,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-27.5812989,-48.5923736
"Apartamento com 2 dormitórios à venda, 78 m² por R$ 1.443.096,00 - Ingleses - Florianópoli",1443096,Apartamento padrão,79,2,2,1,0,0,Estrada Dom João Becker,Florianópolis,Ingleses do Rio Vermelho,88058600,,1158080287,26/03 às 17:34,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-78-m-por-r-1-443-096-00-ingleses-florianopoli-1158080287,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-27.4415104,-48.3836852
APARTAMENTO - ALTO PADRÃO - VENDA - TRINDADE - FLORIANÓPOLIS - SC,1390000,Apartamento padrão,89,3,2,2,1000,130,Rua Alba Dias Cunha,Florianópolis,Trindade,88036020,,1072640907,26/03 às 17:34,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-alto-padrao-venda-trindade-florianopolis-sc-1072640907,12130,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,-27.5809487,-48.5254183
Apartamento - Padrão - Venda - Agronômica - Florianópolis - SC,1116129,Apartamento padrão,153,3,2,1,600,100,Rua Rui Barbosa - até 399/400,Florianópolis,Agronômica,88025300,,1034154411,26/03 às 17:34,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-padrao-venda-agronomica-florianopolis-sc-1034154411,7300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,,
Sobrado no Campeche  -  Florianópolis,1304000,Casa em rua pública,144,3,3,1,0,0,Servidão Alexandrino Pedro Daniel,Florianópolis,Campeche,88063535,,1129372058,26/03 às 17:34,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/sobrado-no-campeche--florianopolis-1129372058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.6709888,-48.4855461
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 2 dormitórios, 1 suíte,",630000,Apartamento padrão,90,2,2,2,360,900,Rua dos Lordes,Florianópolis,Ingleses do Rio Vermelho,88058525,,1003035392,26/03 às 17:35,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-2-dormitorios-1-suite-1003035392,5220,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,-27.4316784,-48.4001495
Casa para Venda em Palhoça/SC,430000,Casa em rua pública,158,3,2,2,0,0,Rua Bom Jesus das Areias,Palhoça,Barra do Aririú,88134560,,1126339154,26/03 às 17:35,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-em-palhoca-sc-1126339154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.6751684,-48.6486937
"Casa com 4 dormitórios à venda,  - Canasvieiras - Florianópolis/SC",1200000,Casa em rua pública,195,4,3,5 ou mais,0,1450,Rua João de Barro,Florianópolis,Canasvieiras,88054620,,1025801240,26/03 às 17:35,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-com-4-dormitorios-a-venda--canasvieiras-florianopolis-sc-1025801240,1450,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,-27.4348367,-48.4633917
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 2 dormitórios, 1 suíte,",700000,Apartamento padrão,62,2,2,1,350,1000,Rua Morro das Feiticeiras,Florianópolis,Ingleses do Rio Vermelho,88058583,,1148095081,26/03 às 17:35,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-2-dormitorios-1-suite-1148095081,5200,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,-27.4204752,-48.4073135
"Apartamento à venda, 84 m² por R$ 699.000,00 - Capoeiras - Florianópolis/SC",699000,Apartamento padrão,84,3,1,2,350,0,Rua Doutor Homero de Miranda Gomes,Florianópolis,Capoeiras,88070370,,1060340026,26/03 às 17:38,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-a-venda-84-m-por-r-699-000-00-capoeiras-florianopolis-sc-1060340026,4200,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,-27.5954728,-48.5838906
Duplex a venda de 3 dormitórios no bairro Itacorubi,1139000,Apartamento padrão,102,3,3,2,0,0,Rua Maria Luiza Agostinho,Florianópolis,Itacorubi,88034160,,1111984872,26/03 às 17:38,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/duplex-a-venda-de-3-dormitorios-no-bairro-itacorubi-1111984872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.5780625,-48.5028952
Apartamento de 3 dormitórios a venda Agronômica Florianópolis,2500000,Apartamento padrão,206,3,5 ou mais,2,1567,5600,Rua Rui Barbosa - até 399/400,Florianópolis,Agronômica,88025300,,1111984322,26/03 às 17:38,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-de-3-dormitorios-a-venda-agronomica-florianopolis-1111984322,24404,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,,
APARTAMENTOFLORIANÓPOLIS,580000,Apartamento padrão,63,2,3,1,0,0,Rodovia João Gualberto Soares - de 4001/4002 a 16999/17000,Florianópolis,São João do Rio Vermelho,88060000,,1024208787,26/03 às 17:38,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamentoflorianopolis-1024208787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Lindo Apartamento com 2 Dormitórios a 100m da Praia de Jurerê.,1490000,Apartamento padrão,80,2,3,2,537,1200,Rua Professor Heinz Braunsperger,Florianópolis,Jurerê,88053680,,1014120980,26/03 às 17:38,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/lindo-apartamento-com-2-dormitorios-a-100m-da-praia-de-jurere-1014120980,7644,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,-27.4383406,-48.4832886
Apartamento à venda no bairro Ingleses - Florianópolis/SC,898000,Apartamento padrão,98,3,2,1,420,1200,Rua Mercúrio,Florianópolis,Ingleses do Rio Vermelho,88058197,,1154635452,26/03 às 17:38,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-a-venda-no-bairro-ingleses-florianopolis-sc-1154635452,6240,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,-27.4385197,-48.3928856
"Apartamento Novo Localizado no bairro Argentina em Criciúma, SC",235000,Apartamento padrão,48,2,1,1,280,400,Rodovia Leonardo Bialecki,Criciúma,Argentina,88813580,,1160022396,26/03 às 17:38,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-novo-localizado-no-bairro-argentina-em-criciuma-sc-1160022396,3760,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,,
2 Quartos Cozinha Plan Pode assumir finan 500m Mar,210000,Apartamento padrão,48,2,1,1,256,286,Rua José Luiz Martins,Palhoça,Barra do Aririú,88134300,,1018833553,26/03 às 17:38,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/2-quartos-cozinha-plan-pode-assumir-finan-500m-mar-1018833553,3358,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-27.6806957,-48.647122
"Apartamento à venda por R$ 645.000,00 - Centro - Araranguá/SC",645000,Apartamento padrão,116,2,1,1,0,0,Avenida Getúlio Vargas - até 598 - lado par,Araranguá,Centro,88900035,,1145558478,26/03 às 17:39,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-a-venda-por-r-645-000-00-centro-ararangua-sc-1145558478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
FLORIANóPOLIS - Apartamento Padrão - Jurerê Internacional,3209669,Apartamento cobertura,223,4,2,3,0,0,Rua das Piraúnas,Florianópolis,Jurerê Internacional,88053418,,1109778900,26/03 às 17:39,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-jurere-internacional-1109778900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-27.4431121,-48.4970292
Oportunidade !!Excelente Cobertura  3 dormitórios com vista panorâmica,1400000,Apartamento cobertura,232,3,3,3,1000,0,Rua Graciliano Ramos,Florianópolis,Agronômica,88025360,,1087789832,26/03 às 17:41,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/oportunidade-excelente-cobertura-3-dormitorios-com-vista-panoramica-1087789832,12000,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-27.5763114,-48.5388815
Casa 3 Dormitórios,950000,Casa em rua pública,160,3,3,4,0,0,Rua Flórida,Palhoça,Passa Vinte,88132090,,991823899,26/03 às 17:41,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-3-dormitorios-991823899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.6402057,-48.6710781
"Apartamento 3 dormitórios para Venda em São José, Kobrasol, 3 dormitórios, 1 suíte, 2 banh",479000,Apartamento padrão,80,3,2,1,368,550,Rua João Correia Sobrinho,São José,Kobrasol,88102470,,1114091328,26/03 às 17:41,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-3-dormitorios-para-venda-em-sao-jose-kobrasol-3-dormitorios-1-suite-2-banh-1114091328,4966,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,
APARTAMENTO PORTEIRA FECHADA  NO BELA VISTA em São José- 3 QUARTOS  COM SUÍTE,580000,Apartamento padrão,104,3,2,1,350,750,Rua Itaguaçu,São José,Bela Vista,88110790,,1071496007,26/03 às 17:41,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-porteira-fechada-no-bela-vista-em-sao-jose-3-quartos-com-suite-1071496007,4950,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,-27.5749804,-48.623218
"Apartamento 2 Suítes + Lavabo, 1 Vaga",720000,Apartamento padrão,72,2,3,1,0,0,Rua Orlando Odilio Koerich,Florianópolis,Jardim Atlântico,88095152,,991648199,26/03 às 17:41,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-2-suites-lavabo-1-vaga-991648199,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,-27.5812989,-48.5923736
Loft FLORIANÓPOLIS - SC,742100,Loft/studio,69,2,1,1,0,0,Rodovia Baldicero Filomeno - de 4619/4620 a 10124/10125,Florianópolis,Ribeirão da Ilha,88064002,,1083727776,26/03 às 17:41,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/loft-florianopolis-sc-1083727776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Apartamento SÃO JOSÉ - SC,900000,Apartamento padrão,117,3,1,1,905,1320,Avenida Brigadeiro da Silva Paes,São José,Campinas,88101250,,916779721,26/03 às 17:41,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-sao-jose-sc-916779721,12180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Apartamento 2 Dormitórios C/ Suíte - Jardim Atlântico,540000,Apartamento padrão,74,2,2,1,0,0,Rua Celso Bayma - até 498/499 (trecho posterior pert,Florianópolis,Jardim Atlântico,88095750,,946590375,26/03 às 17:41,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-2-dormitorios-c-suite-jardim-atlantico-946590375,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,,
"Casa com 4 dormitórios à venda, 260 m² por R$ 3.150.000,00 - Jurerê Internacional - Floria",3150000,Casa em rua pública,260,4,5 ou mais,2,0,0,Rua dos Meros,Florianópolis,Jurerê Internacional,88053446,,1017079413,26/03 às 17:41,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-com-4-dormitorios-a-venda-260-m-por-r-3-150-000-00-jurere-internacional-floria-1017079413,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-27.4418928,-48.5060605
Casa em Rio Grande - Palhoça - SC,750000,Casa em rua pública,198,4,2,1,0,570,Rua João Guilherme dos Santos,Palhoça,Rio Grande,88131760,,1087794697,26/03 às 17:42,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-em-rio-grande-palhoca-sc-1087794697,570,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
"Casa para Venda em Florianópolis, Campeche, 2 dormitórios, 2 banheiros, 3 vagas",750000,Casa em rua pública,87,2,2,3,0,0,Travessa da Liberdade,Florianópolis,Campeche,88063210,,1142181554,26/03 às 17:42,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-em-florianopolis-campeche-2-dormitorios-2-banheiros-3-vagas-1142181554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.6817154,-48.4955733
Apartamento à venda no bairro Kobrasol - São José/SC,1280000,Apartamento padrão,129,3,1,1,0,0,Rua Antônio Scherer,São José,Kobrasol,88102090,,990572388,26/03 às 17:42,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-a-venda-no-bairro-kobrasol-sao-jose-sc-990572388,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,-27.5952548,-48.6144746
CASA 3 DORM COM PISCINA NO IPIRANGA,800000,Casa em rua pública,194,4,3,5 ou mais,0,1198,Rua Valdemar Rufino da Silva,São José,Real Parque,88111650,,1133232942,26/03 às 17:42,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-3-dorm-com-piscina-no-ipiranga-1133232942,1198,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,-27.5636065,-48.6300194
"Apartamento com 3 dormitórios à venda, 136 m² por R$ 835.527,53 - Cachoeira do Bom Jesus -",835528,Apartamento padrão,136,3,3,2,300,0,Rua da Quaresmeira Roxa,Florianópolis,Cachoeira do Bom Jesus,88056362,,1085382250,26/03 às 17:43,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-136-m-por-r-835-527-53-cachoeira-do-bom-jesus-1085382250,3600,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-27.4225034,-48.4252768
"Apartamento com 3 dormitórios à venda, 140 m² por R$ 3.000.000,00 - Jurerê Internacional -",3000000,Apartamento padrão,140,3,3,2,1000,2000,Rua das Piraúnas,Florianópolis,Jurerê Internacional,88053418,,1024097502,26/03 às 17:44,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-140-m-por-r-3-000-000-00-jurere-internacional-1024097502,14000,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,-27.4431121,-48.4970292
"Casa com 7 dormitórios à venda, 484 m² por R$ 1.800.000,00 - Armação - Florianópolis/SC",1800000,Casa em rua pública,484,5 ou mais,5 ou mais,5 ou mais,0,1423,Servidão José Paulo Pires,Florianópolis,Armação do Pântano do Sul,88066506,,1153554169,26/03 às 17:44,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-com-7-dormitorios-a-venda-484-m-por-r-1-800-000-00-armacao-florianopolis-sc-1153554169,1423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.7498814,-48.5119363
"APARTAMENTO RESIDENCIAL em FLORIANÓPOLIS - SC, INGLESES DO RIO VERMELHO",690000,Apartamento padrão,84,2,1,1,500,1800,Rua das Gaivotas,Florianópolis,Ingleses do Rio Vermelho,88058500,,1113739419,26/03 às 17:44,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-residencial-em-florianopolis-sc-ingleses-do-rio-vermelho-1113739419,7800,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-27.4338932,-48.3936171
Apartamento Padrão para Venda em Centro Tubarão-SC,408692,Apartamento padrão,65,2,2,1,0,0,Avenida Pedro Zapelini - até 900 - lado par,Tubarão,Recife,88705701,,1021900365,26/03 às 17:45,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-padrao-para-venda-em-centro-tubarao-sc-1021900365,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,
Excelente Apartamento Finamente Mobiliado   à 100 metros do mar,690000,Apartamento padrão,82,2,1,1,406,700,Estrada Dom João Becker,Florianópolis,Ingleses do Rio Vermelho,88058600,,994673077,26/03 às 17:45,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/excelente-apartamento-finamente-mobiliado-a-100-metros-do-mar-994673077,5572,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-27.4415104,-48.3836852
Casa Alvenaria para Venda em Enseada de Brito Palhoça-SC,370000,Casa em rua pública,84,2,1,2,0,0,Rua Valderino Durval Duarte,Palhoça,Enseada do Brito (Ens Brito),88138830,,1158861348,26/03 às 17:46,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-alvenaria-para-venda-em-enseada-de-brito-palhoca-sc-1158861348,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Casa com 200m² e 4 dormitórios no bairro Canasvieiras em Florianópolis para Comprar,650000,Casa em rua pública,200,4,1,3,1,800,Rodovia Virgílio Várzea,Florianópolis,Canasvieiras,88054605,,1110818746,26/03 às 17:46,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-com-200m-e-4-dormitorios-no-bairro-canasvieiras-em-florianopolis-para-comprar-1110818746,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.4443983,-48.4663998
Florianopolis - Apartamento Padrão - Ingleses,750000,Apartamento padrão,64,2,2,1,315,465,Rua dos Golfinhos,Florianópolis,Ingleses do Rio Vermelho,88058660,,1103281718,26/03 às 17:48,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-ingleses-1103281718,4245,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.4408577,-48.3848025
03 DORMITÓRIOS - VISTA MAR - 02 VAGAS,1235000,Apartamento padrão,123,3,2,2,600,980,Rua João Meirelles - até 595/596,Florianópolis,Itaguaçu,88085435,,972306850,26/03 às 17:48,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/03-dormitorios-vista-mar-02-vagas-972306850,8180,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,,
FLORIANóPOLIS - Casa Padrão - Jurerê,1600000,Casa em rua pública,198,3,2,2,0,1400,Rua Jurerê Tradicional,Florianópolis,Jurerê,88053750,,992159803,26/03 às 17:48,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-casa-padrao-jurere-992159803,1400,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,-27.4401767,-48.4837235
Casa para venda com 92 metros quadrados com 3 quartos em Forquilhas - São José - SC,380000,Casa em rua pública,92,3,1,2,0,0,Rua Domingos Barbosa,São José,Forquilhas,88107590,,1141271843,26/03 às 17:48,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-com-92-metros-quadrados-com-3-quartos-em-forquilhas-sao-jose-sc-1141271843,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,-27.5747506,-48.674203
Casa para venda possui 48 metros quadrados com 2 quartos em Forquilhas - São José - SC,250000,Casa em rua pública,48,2,1,2,0,0,Rua Elza Costa Vieira,São José,Forquilhas,88107858,,1142432465,26/03 às 17:48,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-possui-48-metros-quadrados-com-2-quartos-em-forquilhas-sao-jose-sc-1142432465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
"Apartamento de 2 dormitórios, sendo 1 suíte à venda, para investidores  no bairro Campeche",280000,Apartamento padrão,71,1,1,1,0,0,Rua Professor Emanoel Paulo Peluso,Florianópolis,Campeche,88066040,,1164231986,26/03 às 17:49,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-de-2-dormitorios-sendo-1-suite-a-venda-para-investidores-no-bairro-campeche-1164231986,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-27.6999612,-48.5021141
CRICIÚMA - Apartamento Padrão - CENTRO,850000,Apartamento padrão,118,1,1,2,0,0,Rua Marechal Floriano Peixoto,Criciúma,Centro,88801040,,994541078,26/03 às 17:49,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/criciuma-apartamento-padrao-centro-994541078,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-28.6786436,-49.3717325
Apartamento 2 quartos em Canasvieiras financiamento bancário,430000,Apartamento padrão,52,2,1,1,329,78,Rodovia Tertuliano Brito Xavier - até 2421/2422,Florianópolis,Canasvieiras,88054600,,1018978036,26/03 às 17:49,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-2-quartos-em-canasvieiras-financiamento-bancario-1018978036,4026,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,,
Ótimo Studio no Campeche,988786,Loft/studio,54,1,1,1,0,0,Avenida Campeche - até 2501/2502,Florianópolis,Campeche,88063300,,1148387754,26/03 às 17:49,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/otimo-studio-no-campeche-1148387754,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,
Apartamento com 2 suítes no João Paulo,750000,Apartamento padrão,74,2,3,1,682,189,Rodovia João Paulo - até 1499/1500,Florianópolis,João Paulo,88030300,,1116806986,26/03 às 17:49,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-2-suites-no-joao-paulo-1116806986,8373,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,,
"Apartamento para Venda em Florianópolis, Cachoeira do Bom Jesus, 4 dormitórios, 2 suítes, ",659366,Apartamento padrão,89,4,3,1,0,0,Rua Leonel Pereira - de 1188/1189 ao fim,Florianópolis,Cachoeira do Bom Jesus,88056500,,981726318,26/03 às 17:51,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-cachoeira-do-bom-jesus-4-dormitorios-2-suites-981726318,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,
